Date,Value Date,Instrument No.,Particulars,Debit,Credit,Balance
16 Jan 2025,16 Jan 2025,305029,Raast IBFT to OMAR ZAMAN,12412.87,22160.34,294072.86
01 Dec 2024,01 Dec 2024,,Raast IBFT to OMAR ZAMAN,24554.31,17715.68,483321.28
16 Dec 2024,16 Dec 2024,,INET Inter Bank Fund Transfer Charges,17564.86,12462.29,364646.66
26 Jan 2025,26 Jan 2025,,Raast IBFT to OMAR ZAMAN,10697.02,7717.34,418557.22
25 Dec 2024,25 Dec 2024,,Raast IBFT to OMAR ZAMAN,12168.79,5358.0,128932.66
20 Jan 2025,20 Jan 2025,398811,Raast IBFT to IQRA PARVEEN,3191.66,553.23,156867.7
09 Jan 2025,09 Jan 2025,,INET Inter Bank Fund Transfer Charges,8837.4,17181.91,238962.49
05 Nov 2024,05 Nov 2024,676000,Mobile App MARYAM BEGUM,10288.0,22579.12,164510.34
12 Jan 2025,12 Jan 2025,184145,Raast IBFT to IQRA PARVEEN,9944.44,15300.49,496943.8
04 Nov 2024,04 Nov 2024,,Raast IBFT to IQRA PARVEEN,19108.69,21001.81,15279.17
24 Dec 2024,24 Dec 2024,931203,Raast IBFT to IQRA PARVEEN,22155.69,10281.08,175480.54
16 Nov 2024,16 Nov 2024,364946,Mobile App MARYAM BEGUM,19104.3,12353.39,327217.98
09 Feb 2025,09 Feb 2025,,INET Inter Bank Fund Transfer Charges,6957.72,16436.13,436833.35
15 Jan 2025,15 Jan 2025,157059,Mobile App MARYAM BEGUM,9043.0,13162.34,346046.95
03 Jan 2025,03 Jan 2025,,INET Inter Bank Fund Transfer Charges,9524.68,5546.87,416406.94
07 Feb 2025,07 Feb 2025,,Mobile App MARYAM BEGUM,1728.44,744.16,350772.65
05 Jan 2025,05 Jan 2025,,Mobile App MARYAM BEGUM,17754.43,18487.01,462606.55
25 Jan 2025,25 Jan 2025,,Mobile App MARYAM BEGUM,2765.29,11356.53,35828.88
24 Dec 2024,24 Dec 2024,,Raast IBFT to IQRA PARVEEN,10302.76,10193.72,230975.58
17 Nov 2024,17 Nov 2024,,Raast IBFT to OMAR ZAMAN,21483.67,725.77,82997.63
05 Dec 2024,05 Dec 2024,,Raast IBFT to IQRA PARVEEN,12001.54,3197.37,331195.98
03 Dec 2024,03 Dec 2024,461861,Raast IBFT to OMAR ZAMAN,4397.04,3148.71,310532.49
09 Nov 2024,09 Nov 2024,134906,Mobile App MARYAM BEGUM,15677.58,21068.1,61222.3
04 Nov 2024,04 Nov 2024,,Raast IBFT to OMAR ZAMAN,13297.73,11545.37,26752.41
10 Dec 2024,10 Dec 2024,560823,Mobile App MARYAM BEGUM,23768.41,21718.97,64412.85
09 Jan 2025,09 Jan 2025,855435,Raast IBFT to OMAR ZAMAN,19815.39,1610.28,448151.89
30 Jan 2025,30 Jan 2025,,Raast IBFT to IQRA PARVEEN,18844.44,23385.49,317799.08
03 Jan 2025,03 Jan 2025,968717,Raast IBFT to IQRA PARVEEN,21680.04,14574.22,96777.16
20 Jan 2025,20 Jan 2025,472761,INET Inter Bank Fund Transfer Charges,2393.22,3386.0,49712.65
18 Nov 2024,18 Nov 2024,054518,Raast IBFT to IQRA PARVEEN,4961.86,1492.16,237547.4
17 Dec 2024,17 Dec 2024,981379,Raast IBFT to IQRA PARVEEN,1219.25,22854.06,103001.89
05 Nov 2024,05 Nov 2024,,INET Inter Bank Fund Transfer Charges,24855.07,11453.84,63242.25
15 Jan 2025,15 Jan 2025,599714,Raast IBFT to IQRA PARVEEN,11301.45,7136.71,258664.71
27 Jan 2025,27 Jan 2025,,Raast IBFT to OMAR ZAMAN,9031.59,18510.18,419002.18
31 Dec 2024,31 Dec 2024,,Raast IBFT to OMAR ZAMAN,11201.8,17688.15,36390.23
08 Jan 2025,08 Jan 2025,006245,Mobile App MARYAM BEGUM,16466.27,16599.29,482388.37
22 Nov 2024,22 Nov 2024,,INET Inter Bank Fund Transfer Charges,12664.89,21095.01,106868.69
06 Jan 2025,06 Jan 2025,844084,Mobile App MARYAM BEGUM,12506.73,22155.17,125699.23
10 Dec 2024,10 Dec 2024,167538,Mobile App MARYAM BEGUM,12365.26,9163.07,428614.44
15 Dec 2024,15 Dec 2024,753115,Raast IBFT to IQRA PARVEEN,20901.46,12939.89,448689.37
30 Dec 2024,30 Dec 2024,,Mobile App MARYAM BEGUM,12911.65,9631.23,22618.28
08 Dec 2024,08 Dec 2024,359091,Raast IBFT to OMAR ZAMAN,4422.91,17786.43,331901.33
18 Nov 2024,18 Nov 2024,189953,Mobile App MARYAM BEGUM,10820.19,21440.93,253198.83
06 Jan 2025,06 Jan 2025,812866,Mobile App MARYAM BEGUM,4412.86,8331.91,288663.23
03 Dec 2024,03 Dec 2024,193001,Raast IBFT to OMAR ZAMAN,12752.37,7149.5,153170.97
12 Dec 2024,12 Dec 2024,,Mobile App MARYAM BEGUM,10427.74,3639.51,187116.54
15 Dec 2024,15 Dec 2024,,Raast IBFT to IQRA PARVEEN,20690.04,18053.31,377665.34
19 Nov 2024,19 Nov 2024,687746,Raast IBFT to IQRA PARVEEN,24772.99,18839.35,239474.11
04 Jan 2025,04 Jan 2025,,Raast IBFT to OMAR ZAMAN,6454.6,9982.44,416984.07
01 Feb 2025,01 Feb 2025,,Mobile App MARYAM BEGUM,14060.74,9286.77,296760.16
01 Jan 2025,01 Jan 2025,108225,INET Inter Bank Fund Transfer Charges,7268.44,8611.02,78378.89
29 Jan 2025,29 Jan 2025,018099,Raast IBFT to OMAR ZAMAN,10049.4,7911.51,10860.18
07 Jan 2025,07 Jan 2025,899201,Raast IBFT to OMAR ZAMAN,16439.16,2996.67,19304.17
01 Nov 2024,01 Nov 2024,,Mobile App MARYAM BEGUM,18296.33,23182.45,138905.71
04 Feb 2025,04 Feb 2025,,Raast IBFT to IQRA PARVEEN,19512.98,16871.31,368859.19
18 Jan 2025,18 Jan 2025,830726,Mobile App MARYAM BEGUM,19749.48,22163.87,325723.6
01 Dec 2024,01 Dec 2024,,Raast IBFT to OMAR ZAMAN,15437.89,5601.54,274114.61
09 Feb 2025,09 Feb 2025,,INET Inter Bank Fund Transfer Charges,10607.02,6884.69,374522.21
31 Dec 2024,31 Dec 2024,557068,Raast IBFT to OMAR ZAMAN,15602.93,12545.56,232939.54
31 Jan 2025,31 Jan 2025,,INET Inter Bank Fund Transfer Charges,12152.86,22568.8,189308.77
24 Nov 2024,24 Nov 2024,903764,INET Inter Bank Fund Transfer Charges,9977.36,10471.01,161003.81
31 Jan 2025,31 Jan 2025,,Mobile App MARYAM BEGUM,3440.48,7783.9,496936.4
28 Nov 2024,28 Nov 2024,,Raast IBFT to OMAR ZAMAN,5399.07,12523.22,300767.51
27 Jan 2025,27 Jan 2025,224146,Raast IBFT to IQRA PARVEEN,11071.14,12865.15,328142.74
27 Dec 2024,27 Dec 2024,136828,Raast IBFT to OMAR ZAMAN,4986.46,5510.51,496994.06
25 Nov 2024,25 Nov 2024,100299,Raast IBFT to OMAR ZAMAN,12532.04,11422.15,161437.52
23 Dec 2024,23 Dec 2024,182638,Raast IBFT to IQRA PARVEEN,9449.88,7667.5,261394.39
31 Dec 2024,31 Dec 2024,,Mobile App MARYAM BEGUM,7797.14,23009.9,324289.92
23 Nov 2024,23 Nov 2024,852087,Raast IBFT to IQRA PARVEEN,10734.79,18551.3,68061.2
18 Nov 2024,18 Nov 2024,168789,INET Inter Bank Fund Transfer Charges,8347.57,16009.03,468468.94
24 Jan 2025,24 Jan 2025,140540,Raast IBFT to OMAR ZAMAN,15111.91,3436.31,25612.87
23 Dec 2024,23 Dec 2024,281167,Raast IBFT to OMAR ZAMAN,24723.95,2448.78,171961.66
23 Dec 2024,23 Dec 2024,,Raast IBFT to OMAR ZAMAN,12320.66,5294.31,250505.86
08 Nov 2024,08 Nov 2024,,INET Inter Bank Fund Transfer Charges,9173.85,6730.08,77181.38
15 Nov 2024,15 Nov 2024,,Raast IBFT to IQRA PARVEEN,20791.32,23112.6,48085.61
08 Nov 2024,08 Nov 2024,385126,INET Inter Bank Fund Transfer Charges,1619.46,21325.58,455421.0
07 Dec 2024,07 Dec 2024,832032,Raast IBFT to IQRA PARVEEN,23120.32,14290.29,489879.38
27 Jan 2025,27 Jan 2025,135374,Raast IBFT to IQRA PARVEEN,5096.18,23355.58,186121.95
01 Jan 2025,01 Jan 2025,,Mobile App MARYAM BEGUM,23741.41,19666.71,112013.6
21 Dec 2024,21 Dec 2024,105868,Mobile App MARYAM BEGUM,20229.34,16392.54,445039.98
05 Feb 2025,05 Feb 2025,203475,INET Inter Bank Fund Transfer Charges,19817.66,22435.91,39208.14
15 Nov 2024,15 Nov 2024,756092,INET Inter Bank Fund Transfer Charges,21343.78,17778.47,448475.87
17 Dec 2024,17 Dec 2024,,Raast IBFT to OMAR ZAMAN,20270.56,24836.77,408777.06
05 Feb 2025,05 Feb 2025,584286,Raast IBFT to IQRA PARVEEN,12558.45,22088.96,122776.67
17 Dec 2024,17 Dec 2024,301163,Mobile App MARYAM BEGUM,2249.7,23008.21,311744.7
11 Nov 2024,11 Nov 2024,,Raast IBFT to IQRA PARVEEN,20114.18,597.42,267295.41
02 Feb 2025,02 Feb 2025,869402,Mobile App MARYAM BEGUM,8936.5,23927.49,63341.03
16 Nov 2024,16 Nov 2024,081694,Raast IBFT to OMAR ZAMAN,17545.54,18475.53,16109.63
28 Jan 2025,28 Jan 2025,,Raast IBFT to OMAR ZAMAN,11305.53,611.19,390761.16
12 Jan 2025,12 Jan 2025,,Raast IBFT to OMAR ZAMAN,6798.69,6733.01,30338.76
26 Jan 2025,26 Jan 2025,879518,Raast IBFT to IQRA PARVEEN,2505.66,8309.78,191375.59
14 Jan 2025,14 Jan 2025,323816,INET Inter Bank Fund Transfer Charges,13219.36,162.51,467681.96
08 Jan 2025,08 Jan 2025,202203,Mobile App MARYAM BEGUM,18259.71,21603.75,142255.71
04 Nov 2024,04 Nov 2024,,Mobile App MARYAM BEGUM,16326.44,15964.56,320953.88
29 Jan 2025,29 Jan 2025,743354,Mobile App MARYAM BEGUM,3089.29,3111.99,477113.51
09 Dec 2024,09 Dec 2024,220814,INET Inter Bank Fund Transfer Charges,21253.77,14164.62,90407.58
12 Dec 2024,12 Dec 2024,,Raast IBFT to OMAR ZAMAN,16193.57,16326.08,370633.84
11 Dec 2024,11 Dec 2024,,Mobile App MARYAM BEGUM,22500.02,18117.15,460709.29
15 Nov 2024,15 Nov 2024,,Raast IBFT to IQRA PARVEEN,22478.98,23923.85,22685.3
01 Feb 2025,01 Feb 2025,,Raast IBFT to OMAR ZAMAN,16493.76,4371.89,235796.86
04 Dec 2024,04 Dec 2024,265046,Raast IBFT to IQRA PARVEEN,24438.28,9775.33,367270.48
01 Dec 2024,01 Dec 2024,444645,INET Inter Bank Fund Transfer Charges,15599.02,10336.24,373957.21
30 Nov 2024,30 Nov 2024,,Raast IBFT to IQRA PARVEEN,5332.37,24938.46,210635.81
04 Nov 2024,04 Nov 2024,225954,Mobile App MARYAM BEGUM,7364.98,17895.71,329422.46
09 Jan 2025,09 Jan 2025,,Mobile App MARYAM BEGUM,18783.82,1086.65,385802.11
17 Nov 2024,17 Nov 2024,,Raast IBFT to IQRA PARVEEN,6405.02,14697.95,269202.4
22 Jan 2025,22 Jan 2025,951922,INET Inter Bank Fund Transfer Charges,2652.3,24615.14,378425.5
16 Jan 2025,16 Jan 2025,326159,INET Inter Bank Fund Transfer Charges,24074.33,19596.94,452769.13
17 Nov 2024,17 Nov 2024,,INET Inter Bank Fund Transfer Charges,13367.1,14271.26,288848.98
22 Dec 2024,22 Dec 2024,,INET Inter Bank Fund Transfer Charges,23741.76,11617.8,429580.64
05 Jan 2025,05 Jan 2025,350139,INET Inter Bank Fund Transfer Charges,21767.42,10724.86,390880.72
19 Jan 2025,19 Jan 2025,938969,Raast IBFT to IQRA PARVEEN,8776.52,23381.83,454383.5
24 Dec 2024,24 Dec 2024,,Raast IBFT to IQRA PARVEEN,10670.58,22121.63,465132.05
10 Dec 2024,10 Dec 2024,402273,Raast IBFT to OMAR ZAMAN,23580.01,11338.5,313224.6
22 Jan 2025,22 Jan 2025,453090,Mobile App MARYAM BEGUM,10449.81,14598.8,278415.58
21 Nov 2024,21 Nov 2024,,Raast IBFT to IQRA PARVEEN,9526.54,3586.97,443512.01
27 Jan 2025,27 Jan 2025,,INET Inter Bank Fund Transfer Charges,3752.8,8782.34,376964.49
12 Dec 2024,12 Dec 2024,997370,Raast IBFT to OMAR ZAMAN,10173.43,22293.36,234675.65
19 Jan 2025,19 Jan 2025,779880,INET Inter Bank Fund Transfer Charges,5683.1,18544.64,141902.33
27 Dec 2024,27 Dec 2024,150398,INET Inter Bank Fund Transfer Charges,7591.74,2263.6,31301.74
11 Jan 2025,11 Jan 2025,719925,Raast IBFT to OMAR ZAMAN,22181.39,15356.92,231285.95
13 Dec 2024,13 Dec 2024,,Raast IBFT to IQRA PARVEEN,23758.62,6595.46,141358.13
21 Jan 2025,21 Jan 2025,360745,Raast IBFT to OMAR ZAMAN,2970.0,5406.53,497149.51
06 Feb 2025,06 Feb 2025,,INET Inter Bank Fund Transfer Charges,10104.3,14002.15,149723.78
05 Feb 2025,05 Feb 2025,,Raast IBFT to IQRA PARVEEN,4156.73,7893.7,304664.97
25 Nov 2024,25 Nov 2024,,INET Inter Bank Fund Transfer Charges,3469.3,3901.8,452679.59
14 Dec 2024,14 Dec 2024,,Raast IBFT to OMAR ZAMAN,8099.24,13273.46,111608.85
22 Jan 2025,22 Jan 2025,,INET Inter Bank Fund Transfer Charges,6863.63,14189.01,75514.05
04 Jan 2025,04 Jan 2025,680931,Raast IBFT to IQRA PARVEEN,12013.96,24898.37,388779.37
22 Dec 2024,22 Dec 2024,129062,INET Inter Bank Fund Transfer Charges,10964.85,9273.56,404118.77
21 Dec 2024,21 Dec 2024,888341,INET Inter Bank Fund Transfer Charges,18879.72,11098.25,84603.21
22 Nov 2024,22 Nov 2024,,INET Inter Bank Fund Transfer Charges,2154.0,13756.7,61784.05
12 Dec 2024,12 Dec 2024,,INET Inter Bank Fund Transfer Charges,15914.86,15164.71,263333.67
04 Feb 2025,04 Feb 2025,937398,Raast IBFT to IQRA PARVEEN,10475.44,20813.53,485772.35
09 Dec 2024,09 Dec 2024,,INET Inter Bank Fund Transfer Charges,2892.07,23457.74,412651.74
19 Jan 2025,19 Jan 2025,852945,Raast IBFT to OMAR ZAMAN,23417.65,6950.81,35323.56
30 Nov 2024,30 Nov 2024,,Raast IBFT to IQRA PARVEEN,19215.39,7397.62,444235.0
12 Jan 2025,12 Jan 2025,,Mobile App MARYAM BEGUM,15609.37,23576.24,459121.73
06 Feb 2025,06 Feb 2025,530350,Raast IBFT to IQRA PARVEEN,14512.04,9071.1,495820.94
04 Nov 2024,04 Nov 2024,,Raast IBFT to IQRA PARVEEN,16014.73,22879.39,101593.94
23 Jan 2025,23 Jan 2025,948409,INET Inter Bank Fund Transfer Charges,24502.22,1365.53,472714.28
08 Feb 2025,08 Feb 2025,674409,Mobile App MARYAM BEGUM,15520.07,11439.01,180849.49
29 Jan 2025,29 Jan 2025,,Raast IBFT to OMAR ZAMAN,3875.31,13757.61,375525.09
05 Nov 2024,05 Nov 2024,456482,INET Inter Bank Fund Transfer Charges,7244.59,7740.37,347392.97
26 Jan 2025,26 Jan 2025,806762,Mobile App MARYAM BEGUM,3037.21,16823.17,212189.68
03 Nov 2024,03 Nov 2024,374539,INET Inter Bank Fund Transfer Charges,23490.37,8040.3,455767.13
07 Nov 2024,07 Nov 2024,767768,Mobile App MARYAM BEGUM,24244.82,13642.07,460474.19
24 Jan 2025,24 Jan 2025,106540,Raast IBFT to OMAR ZAMAN,10956.79,23199.43,197321.16
01 Feb 2025,01 Feb 2025,,Raast IBFT to OMAR ZAMAN,10207.94,6867.09,237165.46
01 Nov 2024,01 Nov 2024,,Mobile App MARYAM BEGUM,7967.27,4391.8,158633.7
08 Feb 2025,08 Feb 2025,672185,Raast IBFT to IQRA PARVEEN,19850.48,9126.3,336491.83
01 Jan 2025,01 Jan 2025,485450,INET Inter Bank Fund Transfer Charges,19678.41,1664.85,373493.35
27 Jan 2025,27 Jan 2025,977673,Raast IBFT to OMAR ZAMAN,16184.12,19124.22,283120.57
08 Feb 2025,08 Feb 2025,135181,Mobile App MARYAM BEGUM,10144.91,6104.81,269492.27
17 Nov 2024,17 Nov 2024,,INET Inter Bank Fund Transfer Charges,23553.48,12938.22,448954.39
13 Nov 2024,13 Nov 2024,,Raast IBFT to OMAR ZAMAN,20269.21,21559.55,294307.25
07 Jan 2025,07 Jan 2025,,Raast IBFT to OMAR ZAMAN,16436.12,13307.25,211445.29
03 Feb 2025,03 Feb 2025,225859,Raast IBFT to OMAR ZAMAN,6951.96,22611.07,163181.02
08 Dec 2024,08 Dec 2024,,Raast IBFT to OMAR ZAMAN,1829.37,21941.75,174932.63
11 Nov 2024,11 Nov 2024,601069,Mobile App MARYAM BEGUM,4200.11,11153.17,232758.5
14 Nov 2024,14 Nov 2024,,INET Inter Bank Fund Transfer Charges,5689.37,14196.29,430006.67
13 Nov 2024,13 Nov 2024,,Raast IBFT to OMAR ZAMAN,3600.84,7372.91,218120.85
23 Nov 2024,23 Nov 2024,399611,Mobile App MARYAM BEGUM,19733.43,5894.61,21074.43
20 Dec 2024,20 Dec 2024,,Raast IBFT to OMAR ZAMAN,11355.48,7076.99,282848.24
29 Dec 2024,29 Dec 2024,,Raast IBFT to IQRA PARVEEN,16962.14,23509.85,204894.18
28 Dec 2024,28 Dec 2024,,Raast IBFT to IQRA PARVEEN,19210.23,21679.3,94638.88
01 Feb 2025,01 Feb 2025,,Mobile App MARYAM BEGUM,15019.75,12375.78,191129.83
11 Dec 2024,11 Dec 2024,,Raast IBFT to OMAR ZAMAN,18983.55,2647.35,411211.5
14 Nov 2024,14 Nov 2024,,Raast IBFT to OMAR ZAMAN,13427.0,7948.15,493473.56
18 Jan 2025,18 Jan 2025,347980,Raast IBFT to OMAR ZAMAN,12266.2,24885.69,303926.26
24 Jan 2025,24 Jan 2025,,INET Inter Bank Fund Transfer Charges,5047.95,10186.17,476063.41
24 Dec 2024,24 Dec 2024,258196,INET Inter Bank Fund Transfer Charges,8601.49,8958.36,171222.93
23 Nov 2024,23 Nov 2024,,Mobile App MARYAM BEGUM,2202.88,6114.98,126658.71
04 Dec 2024,04 Dec 2024,105939,Raast IBFT to IQRA PARVEEN,3447.76,5904.89,234077.39
02 Jan 2025,02 Jan 2025,473328,Mobile App MARYAM BEGUM,16791.55,15087.2,372667.56
16 Jan 2025,16 Jan 2025,,Mobile App MARYAM BEGUM,20180.69,9928.51,52986.26
01 Nov 2024,01 Nov 2024,,Raast IBFT to IQRA PARVEEN,23366.31,14903.06,276673.58
25 Nov 2024,25 Nov 2024,,Mobile App MARYAM BEGUM,12023.52,7143.89,476526.12
21 Dec 2024,21 Dec 2024,072409,Mobile App MARYAM BEGUM,9747.63,10979.88,78890.54
25 Dec 2024,25 Dec 2024,,Raast IBFT to OMAR ZAMAN,17509.2,12788.63,276385.6
24 Nov 2024,24 Nov 2024,913529,INET Inter Bank Fund Transfer Charges,7357.29,2155.04,299449.16
27 Dec 2024,27 Dec 2024,,Raast IBFT to IQRA PARVEEN,16717.25,14582.14,84766.51
28 Jan 2025,28 Jan 2025,442157,Raast IBFT to IQRA PARVEEN,23729.34,834.3,180826.83
14 Nov 2024,14 Nov 2024,121876,Mobile App MARYAM BEGUM,4396.58,665.12,465170.68
06 Nov 2024,06 Nov 2024,,Mobile App MARYAM BEGUM,13466.75,20410.69,259697.14
08 Nov 2024,08 Nov 2024,007865,Raast IBFT to IQRA PARVEEN,3392.64,23054.05,218281.83
28 Nov 2024,28 Nov 2024,,INET Inter Bank Fund Transfer Charges,10381.74,21973.99,411371.41
09 Nov 2024,09 Nov 2024,,Mobile App MARYAM BEGUM,4560.23,18675.88,231209.81
15 Dec 2024,15 Dec 2024,,Raast IBFT to OMAR ZAMAN,15922.13,8200.6,237273.35
19 Jan 2025,19 Jan 2025,104447,Raast IBFT to OMAR ZAMAN,15305.46,849.58,121021.35
17 Dec 2024,17 Dec 2024,,Raast IBFT to OMAR ZAMAN,9597.24,10187.89,329901.82
06 Dec 2024,06 Dec 2024,333556,Raast IBFT to IQRA PARVEEN,13054.14,14943.75,196311.61
04 Jan 2025,04 Jan 2025,,Raast IBFT to OMAR ZAMAN,21527.79,1699.9,362283.82
15 Nov 2024,15 Nov 2024,,Mobile App MARYAM BEGUM,20856.61,7664.89,449031.85
28 Dec 2024,28 Dec 2024,765008,INET Inter Bank Fund Transfer Charges,18517.43,23505.57,226397.3
08 Jan 2025,08 Jan 2025,,Raast IBFT to OMAR ZAMAN,2050.98,21453.11,288012.75
04 Jan 2025,04 Jan 2025,383595,INET Inter Bank Fund Transfer Charges,6012.88,8592.31,409604.61
23 Jan 2025,23 Jan 2025,,Raast IBFT to IQRA PARVEEN,13491.62,3327.02,311528.66
12 Dec 2024,12 Dec 2024,201080,Mobile App MARYAM BEGUM,18667.15,17140.64,462318.66
06 Dec 2024,06 Dec 2024,942412,Mobile App MARYAM BEGUM,16421.65,4944.39,299812.97
27 Nov 2024,27 Nov 2024,,Raast IBFT to OMAR ZAMAN,20967.46,19913.55,57270.65
08 Feb 2025,08 Feb 2025,712429,Raast IBFT to IQRA PARVEEN,24973.74,16731.1,386353.22
24 Dec 2024,24 Dec 2024,,Raast IBFT to OMAR ZAMAN,6647.22,17526.56,65771.38
09 Dec 2024,09 Dec 2024,494232,Mobile App MARYAM BEGUM,19928.94,8998.04,126841.3
04 Feb 2025,04 Feb 2025,,Mobile App MARYAM BEGUM,11620.21,7480.85,490751.62
21 Dec 2024,21 Dec 2024,,Mobile App MARYAM BEGUM,22161.63,15969.91,165711.25
04 Nov 2024,04 Nov 2024,148445,Raast IBFT to OMAR ZAMAN,23742.56,18268.35,448185.39
19 Nov 2024,19 Nov 2024,050512,Raast IBFT to IQRA PARVEEN,22643.24,12323.65,265775.46
09 Dec 2024,09 Dec 2024,596436,Raast IBFT to IQRA PARVEEN,3897.71,18719.46,356699.12
17 Jan 2025,17 Jan 2025,274446,Raast IBFT to OMAR ZAMAN,15750.33,18521.94,429377.77
22 Dec 2024,22 Dec 2024,,Raast IBFT to IQRA PARVEEN,12521.13,5883.59,371114.08
02 Jan 2025,02 Jan 2025,,Mobile App MARYAM BEGUM,3115.25,160.03,225936.15
16 Nov 2024,16 Nov 2024,,INET Inter Bank Fund Transfer Charges,9419.21,18813.52,386181.57
30 Dec 2024,30 Dec 2024,915369,Mobile App MARYAM BEGUM,15798.21,13549.93,452942.1
27 Dec 2024,27 Dec 2024,934426,Raast IBFT to IQRA PARVEEN,4470.7,19332.46,84754.2
05 Nov 2024,05 Nov 2024,,Raast IBFT to IQRA PARVEEN,9930.58,17385.91,419930.49
04 Feb 2025,04 Feb 2025,352104,Mobile App MARYAM BEGUM,18352.8,2254.64,308803.78
06 Feb 2025,06 Feb 2025,475312,INET Inter Bank Fund Transfer Charges,23039.24,12425.59,150693.46
26 Dec 2024,26 Dec 2024,,INET Inter Bank Fund Transfer Charges,16268.66,5434.22,130888.85
23 Jan 2025,23 Jan 2025,604952,Raast IBFT to IQRA PARVEEN,12121.63,14863.35,46247.63
03 Feb 2025,03 Feb 2025,,Raast IBFT to IQRA PARVEEN,6197.3,9261.08,171420.55
09 Dec 2024,09 Dec 2024,,Raast IBFT to IQRA PARVEEN,2763.17,14457.51,215983.92
12 Jan 2025,12 Jan 2025,478538,Raast IBFT to OMAR ZAMAN,5443.99,18352.23,307634.12
13 Dec 2024,13 Dec 2024,,INET Inter Bank Fund Transfer Charges,2070.21,21029.21,428695.76
13 Jan 2025,13 Jan 2025,534286,Raast IBFT to OMAR ZAMAN,21824.66,22003.51,265039.89
23 Nov 2024,23 Nov 2024,,Mobile App MARYAM BEGUM,11292.38,14546.3,407028.18
17 Dec 2024,17 Dec 2024,656803,Raast IBFT to IQRA PARVEEN,2496.93,6392.72,261049.64
30 Nov 2024,30 Nov 2024,,INET Inter Bank Fund Transfer Charges,9074.68,10476.16,164431.95
08 Feb 2025,08 Feb 2025,440723,Raast IBFT to OMAR ZAMAN,21836.26,23605.28,46169.83
13 Dec 2024,13 Dec 2024,,Raast IBFT to IQRA PARVEEN,6551.33,20343.02,273278.01
09 Feb 2025,09 Feb 2025,833134,INET Inter Bank Fund Transfer Charges,10860.12,17434.47,72569.71
23 Dec 2024,23 Dec 2024,,INET Inter Bank Fund Transfer Charges,7270.07,8909.2,388207.18
09 Nov 2024,09 Nov 2024,,Raast IBFT to OMAR ZAMAN,2199.24,1245.07,26726.94
16 Nov 2024,16 Nov 2024,151523,Mobile App MARYAM BEGUM,24753.25,18873.16,399214.08
19 Dec 2024,19 Dec 2024,864774,Raast IBFT to OMAR ZAMAN,3591.77,6117.89,18631.54
07 Jan 2025,07 Jan 2025,,INET Inter Bank Fund Transfer Charges,4588.97,1698.64,372107.38
18 Nov 2024,18 Nov 2024,970384,Mobile App MARYAM BEGUM,10324.29,6345.34,248812.42
30 Jan 2025,30 Jan 2025,298674,Raast IBFT to OMAR ZAMAN,3100.05,16663.39,402743.72
21 Nov 2024,21 Nov 2024,144231,Raast IBFT to OMAR ZAMAN,16612.35,13061.8,49098.54
03 Dec 2024,03 Dec 2024,154547,Raast IBFT to OMAR ZAMAN,11086.66,9724.14,451649.11
09 Jan 2025,09 Jan 2025,384361,Raast IBFT to OMAR ZAMAN,9022.45,3074.03,78522.24
20 Jan 2025,20 Jan 2025,,Raast IBFT to IQRA PARVEEN,15240.95,15617.19,262381.54
01 Nov 2024,01 Nov 2024,947551,Raast IBFT to IQRA PARVEEN,14117.13,24555.87,121380.96
18 Dec 2024,18 Dec 2024,566287,Mobile App MARYAM BEGUM,12601.81,678.58,189419.34
12 Nov 2024,12 Nov 2024,601526,Raast IBFT to IQRA PARVEEN,12661.54,22927.1,123127.87
07 Jan 2025,07 Jan 2025,,INET Inter Bank Fund Transfer Charges,7050.01,24134.23,401451.86
27 Dec 2024,27 Dec 2024,,Raast IBFT to OMAR ZAMAN,13370.88,11878.07,153663.24
11 Dec 2024,11 Dec 2024,473854,Mobile App MARYAM BEGUM,15033.8,11474.94,333454.05
29 Jan 2025,29 Jan 2025,,Mobile App MARYAM BEGUM,20429.59,14337.05,130671.09
21 Jan 2025,21 Jan 2025,,Raast IBFT to IQRA PARVEEN,1688.34,12791.17,28785.67
21 Jan 2025,21 Jan 2025,612867,Mobile App MARYAM BEGUM,8092.29,4059.26,437263.44
25 Nov 2024,25 Nov 2024,667143,Mobile App MARYAM BEGUM,4078.22,24702.49,272656.79
08 Feb 2025,08 Feb 2025,,Mobile App MARYAM BEGUM,15562.06,13130.24,138421.07
04 Jan 2025,04 Jan 2025,306946,INET Inter Bank Fund Transfer Charges,23548.71,20178.74,116323.6
08 Feb 2025,08 Feb 2025,927054,Raast IBFT to IQRA PARVEEN,18957.01,7015.09,342148.67
13 Dec 2024,13 Dec 2024,,INET Inter Bank Fund Transfer Charges,22020.57,11939.58,268854.03
23 Nov 2024,23 Nov 2024,,INET Inter Bank Fund Transfer Charges,6725.63,2700.54,13071.37
14 Jan 2025,14 Jan 2025,,INET Inter Bank Fund Transfer Charges,2965.29,6551.21,242438.68
01 Nov 2024,01 Nov 2024,013508,INET Inter Bank Fund Transfer Charges,15788.76,19556.47,419192.88
20 Nov 2024,20 Nov 2024,,INET Inter Bank Fund Transfer Charges,5299.32,14946.12,264099.75
19 Jan 2025,19 Jan 2025,,Mobile App MARYAM BEGUM,17542.78,23895.83,129448.75
16 Dec 2024,16 Dec 2024,944255,Mobile App MARYAM BEGUM,15285.16,19721.34,142330.62
